bldg_id,log,lat,area,meshblock,hhold_id
5262,8413783.81,526903.61,263.89,Iliili,2647
5263,8413788.45,527324.71,252.41,Iliili,2575
5264,8413794.27,527192.47,200.49,Iliili,2736
5265,8413800.12,527876.33,125.95,Iliili,2578
5266,8413801.38,527616.15,127.99,Iliili,2876
5267,8413800.62,526878.78,136.93,Iliili,2716
5269,8413806.48,527439.98,121.34,Iliili,2650
5270,8413806.32,528226.79,170.67,Iliili,2737
5271,8413808.54,527500.49,206.16,Iliili,2640
5273,8413816.10,527642.62,105.70,Iliili,2835
5274,8413815.54,527456.97,121.34,Iliili,2654
5275,8413813.71,527983.09,289.28,Iliili,-1
5276,8413817.44,527215.25,178.57,Iliili,2665
5277,8413818.49,527163.08,197.03,Iliili,2850
5279,8413819.34,527136.62,218.38,Iliili,2836
5281,8413823.47,527472.83,121.34,Iliili,2656
5282,8413824.36,528241.55,294.40,Iliili,-1
5283,8413831.80,528291.43,40.05,Iliili,-1
5284,8413835.57,527198.26,178.57,Iliili,2668
5285,8413837.98,526890.64,237.98,Iliili,2909
5287,8413841.62,527573.44,151.28,Iliili,2984
5289,8413846.48,528305.03,179.35,Iliili,2652
5290,8413852.84,527063.01,143.50,Iliili,2646
5291,8413852.97,527632.70,178.95,Iliili,2653
5292,8413855.85,528085.36,82.11,Iliili,2551
5293,8413855.38,528230.00,122.39,Iliili,2611
5294,8413858.06,527416.51,163.32,Iliili,2844
5295,8413858.97,528284.54,127.95,Iliili,2890
5296,8413862.58,527334.38,184.16,Iliili,2618
5298,8413860.16,527958.17,289.28,Iliili,-1
5299,8413864.91,527379.82,177.08,Iliili,2683
5300,8413869.16,528264.15,127.95,Iliili,2882
5301,8413871.11,527304.10,297.60,Iliili,-1
5303,8413873.69,527050.71,136.93,Iliili,2719
5305,8413877.50,527989.39,189.14,Iliili,2540
5307,8413886.17,527552.98,105.35,Iliili,2845
5308,8413882.26,526806.28,174.44,Iliili,2711
5309,8413886.34,527981.15,107.92,Iliili,2758
5310,8413888.79,526516.35,108.31,Iliili,2751
5311,8413894.10,527509.93,105.35,Iliili,2837
5313,8413894.89,527629.50,159.78,Iliili,2904
5314,8413897.06,527904.74,270.13,Iliili,2717
5315,8413901.42,527005.05,237.98,Iliili,2893
5316,8413910.40,527805.16,55.26,Iliili,2670
5319,8413909.31,527354.41,264.48,Iliili,2923
5320,8413913.76,526594.21,165.76,Iliili,2791
5321,8413915.29,526909.64,190.82,Iliili,2512
5322,8413916.23,527392.14,134.63,Iliili,2753
5323,8413917.99,526625.96,165.77,Iliili,2776
5326,8413924.48,529684.87,44.57,Iliili,-1
5328,8413923.00,527411.54,98.53,Iliili,2920
5329,8413923.93,527827.14,189.68,Iliili,2538
5331,8413925.56,527442.94,285.03,Iliili,-1
5332,8413934.55,526848.47,190.82,Iliili,2513
5334,8413936.25,527405.22,96.58,Iliili,2931
5335,8413939.16,526602.68,165.77,Iliili,2777
5336,8413945.65,529696.24,35.18,Iliili,-1
5337,8413940.53,527646.85,196.92,Iliili,2879
5338,8413944.13,526813.53,148.11,Iliili,2544
5339,8413943.98,527869.96,73.82,Iliili,2657
5340,8413948.09,527588.43,184.40,Iliili,2602
5341,8413948.34,527277.74,218.81,Iliili,2798
5342,8413948.21,527605.07,154.08,Iliili,2970
5343,8413949.27,527398.02,103.45,Iliili,2897
5344,8413945.32,528331.72,277.83,Iliili,2702
5345,8413952.13,527919.97,59.40,Iliili,2686
5346,8413948.03,527944.39,270.13,Iliili,2721
5347,8413951.53,526915.41,201.84,Iliili,2727
5349,8413950.10,527853.70,257.11,Iliili,2941
5350,8413954.82,527322.30,236.35,Iliili,2914
5351,8413958.42,527424.42,114.53,Iliili,2692
5354,8413961.21,527879.44,138.33,Iliili,2697
5355,8413959.84,528062.39,289.28,Iliili,-1
5356,8413961.72,527298.76,209.38,Iliili,2569
5359,8413966.76,527173.14,198.49,Iliili,2831
5360,8413967.32,527438.50,113.36,Iliili,2706
5361,8413970.11,528627.63,76.30,Iliili,2567
5362,8413972.13,528245.90,103.76,Iliili,2851
5363,8413968.61,527342.93,221.34,Iliili,2733
5366,8413975.33,526839.41,190.82,Iliili,2521
5368,8413977.83,527313.12,207.49,Iliili,2586
5370,8413981.06,527135.37,247.70,Iliili,2743
5372,8413979.87,527327.98,250.79,Iliili,2617
5373,8413981.23,527589.44,256.24,Iliili,2965
5374,8413982.78,526807.96,201.52,Iliili,2732
5377,8413987.21,527109.85,278.67,Iliili,2607
5378,8413981.84,528333.43,293.28,Iliili,-1
5379,8413990.95,527094.10,62.31,Iliili,2642
5381,8413989.25,529699.08,202.36,Iliili,2722
5386,8413989.74,527295.77,231.83,Iliili,2590
5391,8413995.48,527225.88,261.55,Iliili,2808
5392,8413994.82,527482.95,256.24,Iliili,2944
5395,8413995.27,527340.19,233.77,Iliili,2515
5399,8413995.52,527193.63,255.90,Iliili,2519
5403,8414002.83,527641.18,196.93,Iliili,2871
5404,8414006.35,526891.94,75.94,Iliili,2589
5406,8414010.03,528676.16,72.26,Iliili,2775
5407,8414009.73,527101.17,225.92,Iliili,2682
5409,8414011.81,527521.47,256.24,Iliili,2966
5410,8414015.69,526899.79,127.18,Iliili,2534
5414,8414018.29,527081.30,201.60,Iliili,2731
5417,8414021.71,526581.51,165.77,Iliili,2786
5418,8414019.74,527394.59,256.24,Iliili,2952
5420,8414026.46,528685.97,107.03,Iliili,2818
5423,8414031.38,527296.55,127.87,Iliili,2900
5426,8414031.21,526692.74,148.85,Iliili,2509
5428,8414036.71,527910.55,64.17,Iliili,2553
5429,8414036.50,526627.13,148.85,Iliili,2532
5430,8414037.52,529732.38,138.90,Iliili,2681
5431,8414036.20,527097.26,198.70,Iliili,2790
5436,8414038.34,529432.02,265.58,Iliili,2809
5437,8414040.39,528757.57,197.80,Iliili,2841
5446,8414052.23,528776.50,82.65,Iliili,2539
5447,8414050.58,528668.47,160.84,Iliili,2889
5451,8414052.55,529386.37,208.11,Iliili,2572
5452,8414056.39,529410.72,121.17,Iliili,2664
5462,8414062.99,526639.75,160.33,Iliili,2903
5464,8414062.56,527951.73,275.40,Iliili,2774
5468,8414066.19,527468.23,256.24,Iliili,2973
5470,8414073.30,529400.38,102.07,Iliili,2902
5474,8414070.21,529369.30,158.96,Iliili,2918
5475,8414071.17,529507.21,129.12,Iliili,2813
5476,8414069.33,528254.08,145.25,Iliili,2615
5477,8414071.25,527969.99,166.08,Iliili,2771
5478,8414071.47,527090.80,251.53,Iliili,2582
5479,8414073.68,528672.61,289.57,Iliili,-1
5480,8414080.21,528578.60,71.59,Iliili,2816
5485,8414085.33,528947.96,55.16,Iliili,-1
5488,8414086.07,528013.91,170.04,Iliili,2741
5496,8414101.49,528578.47,75.32,Iliili,2592
5497,8414093.46,528599.61,34.06,Iliili,-1
5498,8414097.35,529498.80,204.81,Iliili,2659
5500,8414100.51,526473.46,103.51,Iliili,2867
5503,8414102.39,528835.79,100.58,Iliili,2910
5504,8414102.37,527091.97,198.70,Iliili,2793
5508,8414104.19,528053.56,170.04,Iliili,2761
5510,8414108.39,526452.68,186.71,Iliili,2555
5511,8414112.71,528346.67,96.63,Iliili,2925
5521,8414110.12,529638.60,162.52,Iliili,2860
5526,8414114.16,529478.98,262.89,Iliili,2696
5529,8414117.05,528715.08,90.04,Iliili,2943
5530,8414121.00,528752.60,34.27,Iliili,-1
5531,8414115.82,526922.27,161.56,Iliili,2864
5535,8414117.25,526476.57,260.37,Iliili,2877
5541,8414126.80,528569.86,37.37,Iliili,-1
5542,8414121.57,527121.23,297.60,Iliili,-1
5545,8414123.98,528739.06,73.12,Iliili,2750
5558,8414124.45,527487.70,271.42,Iliili,2612
5564,8414126.51,526796.43,266.85,Iliili,2785
5566,8414129.63,527275.65,256.24,Iliili,2978
5568,8414132.66,526489.37,138.64,Iliili,2690
5570,8414135.79,528097.64,82.44,Iliili,2545
5571,8414129.91,529719.42,231.10,Iliili,2605
5572,8414129.81,527444.22,213.03,Iliili,2991
5576,8414133.42,526933.06,192.41,Iliili,2930
5580,8414141.43,529744.87,31.55,Iliili,-1
5582,8414142.36,529624.78,40.54,Iliili,-1
5586,8414141.70,526945.53,108.22,Iliili,2752
5587,8414139.60,526912.90,218.59,Iliili,2830
5597,8414147.58,526784.74,103.74,Iliili,2855
5602,8414150.67,528230.84,68.21,Iliili,2856
5603,8414143.44,526819.71,266.85,Iliili,2788
5606,8414149.42,526738.15,161.18,Iliili,2881
5608,8414142.30,528826.42,39.46,Iliili,-1
5611,8414153.57,529641.13,53.39,Iliili,-1
5619,8414161.15,529712.56,49.34,Iliili,-1
5622,8414160.34,529740.68,298.32,Iliili,-1
5623,8414168.14,527384.40,256.24,Iliili,2953
5629,8414167.81,527433.05,285.53,Iliili,-1
5637,8414184.53,528383.39,63.97,Iliili,2565
5638,8414178.86,528961.26,288.32,Iliili,-1
5639,8414183.67,529227.46,129.51,Iliili,2811
5643,8414185.42,528670.90,68.75,Iliili,2828
5644,8414192.59,528595.09,290.75,Iliili,-1
5646,8414193.29,528397.80,71.33,Iliili,2824
5652,8414201.65,527352.73,211.74,Iliili,2525
5656,8414204.51,530030.50,204.30,Iliili,2693
5658,8414206.73,526408.05,190.29,Iliili,2529
5659,8414213.32,526639.19,139.36,Iliili,2676
5665,8414218.65,527333.48,211.74,Iliili,2550
5666,8414214.78,527390.98,213.03,Iliili,2516
5668,8414224.91,529766.35,161.81,Iliili,2861
5669,8414224.21,526397.01,119.34,Iliili,2672
5671,8414235.64,526708.61,148.87,Iliili,2992
5672,8414234.51,527212.26,211.74,Iliili,2552
5673,8414237.18,529614.22,158.71,Iliili,2921
5675,8414243.59,529783.68,65.17,Iliili,2514
5676,8414245.75,529522.22,190.26,Iliili,2533
5677,8414250.85,526503.35,163.64,Iliili,2812
5680,8414259.43,527229.26,211.74,Iliili,2547
5681,8414255.08,527395.94,282.32,Iliili,2641
5682,8414260.69,526653.62,215.67,Iliili,2901
5683,8414262.56,528603.70,133.38,Iliili,2760
5684,8414266.87,526707.02,128.97,Iliili,2822
5692,8414268.39,526589.68,220.24,Iliili,2759
5700,8414276.39,526625.95,146.91,Iliili,2587
5703,8414277.50,529175.04,63.08,Iliili,2598
5705,8414277.79,526419.17,123.07,Iliili,2599
5707,8414277.69,526602.86,213.56,Iliili,2986
5711,8414282.27,527372.15,282.32,Iliili,2745
5715,8414288.00,527066.97,218.59,Iliili,2821
5717,8414295.40,526565.48,98.99,Iliili,2917
5718,8414290.20,527480.90,282.32,Iliili,2888
5719,8414300.07,528601.70,67.56,Iliili,2866
5722,8414306.39,529171.03,57.59,Iliili,2826
5723,8414306.43,528726.80,83.36,Iliili,2506
5726,8414303.86,527018.25,218.59,Iliili,2801
5728,8414311.15,526615.29,85.47,Iliili,2993
5731,8414313.73,526592.20,152.42,Iliili,2975
5735,8414309.45,527470.70,282.32,Iliili,2951
5736,8414315.40,526556.40,184.66,Iliili,2595
5739,8414320.13,527347.93,213.03,Iliili,2989
5742,8414325.62,529846.27,192.51,Iliili,2929
5744,8414323.64,529816.61,260.98,Iliili,2869
5749,8414331.14,529877.42,185.49,Iliili,2573
5752,8414335.33,527087.65,211.74,Iliili,2520
5754,8414335.56,530015.21,159.20,Iliili,2905
5755,8414337.83,529792.41,163.06,Iliili,2846
5759,8414341.87,529132.67,46.36,Iliili,-1
5761,8414340.49,529674.33,294.92,Iliili,-1
5769,8414348.60,529130.73,167.29,Iliili,2769
5771,8414343.72,529057.32,262.98,Iliili,2679
5787,8414363.18,529738.27,65.53,Iliili,2875
5789,8414360.74,529790.02,163.97,Iliili,2797
5790,8414362.92,529827.40,89.54,Iliili,2959
5792,8414367.67,528958.57,43.48,Iliili,-1
5793,8414363.01,529970.62,217.86,Iliili,2840
5797,8414371.43,526541.66,116.03,Iliili,2691
5801,8414376.84,526468.48,256.41,Iliili,2942
5806,8414374.67,529922.10,288.07,Iliili,-1
5811,8414387.51,528705.00,35.63,Iliili,-1
5816,8414384.31,526342.88,146.55,Iliili,2594
5818,8414385.17,526671.02,229.53,Iliili,2660
5819,8414382.02,528841.53,191.48,Iliili,2934
5825,8414387.19,529793.30,241.36,Iliili,2829
5828,8414392.72,529039.55,105.72,Iliili,2834
5831,8414392.49,526557.31,149.91,Iliili,2985
5832,8414389.83,529727.77,282.44,Iliili,2762
5839,8414393.34,528936.37,193.14,Iliili,2922
5840,8414397.72,528899.16,38.78,Iliili,-1
5843,8414397.08,528997.97,44.53,Iliili,-1
5849,8414396.67,526394.89,220.23,Iliili,2767
5850,8414394.19,528821.22,59.00,Iliili,2779
5855,8414401.44,528957.20,47.99,Iliili,-1
5860,8414404.43,526565.95,162.72,Iliili,2858
5862,8414410.53,526810.41,32.49,Iliili,-1
5864,8414405.47,529876.45,193.97,Iliili,2915
5868,8414404.13,529837.24,270.04,Iliili,2724
5873,8414408.16,527291.03,249.60,Iliili,2701
5874,8414413.89,526471.65,85.47,Iliili,2974
5875,8414411.72,526353.72,163.64,Iliili,2802
5884,8414415.73,526809.42,297.28,Iliili,-1
5885,8414416.54,528986.58,195.98,Iliili,2906
5886,8414424.24,526391.31,46.67,Iliili,-1
5895,8414431.18,528946.01,64.94,Iliili,2524
5898,8414432.27,526554.10,152.42,Iliili,2977
5901,8414433.23,526463.58,213.21,Iliili,2987
5903,8414436.71,526816.11,47.65,Iliili,-1
5904,8414431.95,527292.16,249.60,Iliili,2630
5905,8414437.39,529071.46,74.22,Iliili,2608
5907,8414434.36,527362.88,256.24,Iliili,2954
5909,8414429.72,528854.35,52.38,Iliili,-1
5912,8414434.35,528023.70,93.82,Iliili,2932
5915,8414443.99,529755.85,74.00,Iliili,2635
5919,8414448.64,526660.58,62.11,Iliili,2643
5921,8414449.02,529822.74,129.12,Iliili,2814
5926,8414432.27,528001.00,54.29,Iliili,-1
5927,8414448.28,526625.80,263.83,Iliili,2661
5928,8414449.71,526577.34,275.68,Iliili,2755
5933,8414462.53,527361.27,249.60,Iliili,2689
5938,8414468.34,526391.82,55.23,Iliili,2873
5942,8414473.32,529807.01,222.59,Iliili,2726
5944,8414476.17,529064.94,185.85,Iliili,2563
5948,8414483.79,528900.73,73.54,Iliili,2734
5951,8414479.68,526377.34,161.07,Iliili,2885
5960,8414485.32,526611.41,218.88,Iliili,2796
5965,8414497.45,529743.13,55.51,Iliili,2628
5967,8414498.49,528912.70,39.60,Iliili,-1
5968,8414499.80,529000.32,36.01,Iliili,-1
5969,8414496.51,529828.28,179.71,Iliili,2644
5970,8414502.74,528969.87,155.25,Iliili,2967
5984,8414522.70,528969.08,136.62,Iliili,2723
5989,8414543.31,526605.80,233.45,Iliili,2528
5994,8414553.13,526719.03,144.40,Iliili,2638
5996,8414571.20,526855.92,47.85,Iliili,-1
5998,8414581.68,526828.07,104.45,Iliili,2848
6000,8414592.49,529966.96,56.26,Iliili,2957
6001,8414588.29,529075.12,232.44,Iliili,2584
6004,8414606.31,529839.96,55.76,Iliili,2976
6005,8414608.20,526308.41,262.39,Iliili,2715
6006,8414620.74,529906.28,185.61,Iliili,2571
6008,8414636.80,529950.32,64.19,Iliili,2546
6009,8414639.32,526787.76,57.37,Iliili,2833
6010,8414637.28,529895.18,185.00,Iliili,2583
6013,8414654.35,529204.18,145.50,Iliili,2610
6014,8414656.94,526764.50,143.54,Iliili,2645
6015,8414659.33,529931.91,191.24,Iliili,2936
6016,8414672.45,526787.72,87.53,Iliili,2962
6017,8414675.25,526707.40,134.95,Iliili,2742
6020,8414699.02,526710.42,114.11,Iliili,2695
6021,8414700.12,526762.93,126.02,Iliili,2554
6022,8414702.65,529261.93,106.38,Iliili,2832
6023,8414707.58,529253.63,54.91,Iliili,-1
6024,8414706.26,526679.37,128.41,Iliili,2868
6026,8414720.15,529409.42,174.48,Iliili,2704
6027,8414726.64,529433.97,42.27,Iliili,-1
6028,8414729.36,526719.01,99.28,Iliili,2913
6029,8414741.72,526593.29,50.46,Iliili,-1
6030,8414743.20,529542.99,31.15,Iliili,-1
6031,8414748.59,526769.21,37.49,Iliili,-1
6033,8414749.46,529374.85,89.94,Iliili,2947
6035,8414759.89,529513.77,86.83,Iliili,2969
6037,8414757.74,529426.90,215.10,Iliili,2980
6038,8414757.13,529363.70,213.12,Iliili,2988
6039,8414767.88,526621.09,121.05,Iliili,2667
6040,8414768.60,529441.58,127.35,Iliili,2518
6041,8414777.21,529404.94,233.27,Iliili,2559
6043,8414776.66,529540.07,142.45,Iliili,2663
6044,8414781.61,529423.51,184.33,Iliili,2609
6045,8414779.60,529521.16,287.34,Iliili,-1
6046,8414790.51,526628.34,122.19,Iliili,2613
6047,8414787.96,529471.42,255.28,Iliili,2531
6050,8414794.77,529531.12,178.03,Iliili,2673
6052,8414804.92,529632.88,107.32,Iliili,2807
6053,8414802.35,529616.60,278.78,Iliili,2542
6058,8414837.66,529623.71,32.41,Iliili,-1
6061,8414865.42,529530.99,132.79,Iliili,2787
6062,8414870.72,529609.52,202.87,Iliili,2708
6064,8414894.89,529624.17,248.82,Iliili,2718
6066,8414229.98,528737.66,121.44,Iliili,2649
6067,8414190.89,528910.77,182.44,Iliili,2620
6070,8413988.96,529432.82,265.58,Iliili,2810
6071,8414141.41,529415.49,190.26,Iliili,2535
6072,8414132.06,529401.38,53.39,Iliili,-1
6073,8414050.31,529472.72,269.32,Iliili,2729
6074,8414224.43,529532.26,73.74,Iliili,2658
6075,8414257.09,529611.83,158.71,Iliili,2928
6076,8414156.35,529676.01,146.24,Iliili,2596
6077,8414307.88,529602.67,190.26,Iliili,2536
6078,8414317.70,529647.51,261.55,Iliili,2815
6079,8414291.43,529666.29,185.26,Iliili,2576
6080,8414740.05,529445.90,295.85,Iliili,-1
6081,8414790.93,529489.81,174.48,Iliili,2707
6083,8414775.16,529558.52,220.84,Iliili,2754
6084,8414855.57,529578.73,248.82,Iliili,2740
6085,8414887.60,529598.89,202.87,Iliili,2709
6087,8414600.71,527371.19,153.90,Iliili,2971
6088,8414554.88,527429.00,272.67,Iliili,2510
6089,8414578.98,526620.42,157.34,Iliili,2949
6090,8414610.83,526639.70,203.02,Iliili,2699
6091,8414628.89,526632.26,203.02,Iliili,2705
6092,8414632.98,526710.71,190.81,Iliili,2526
6094,8414677.45,526864.80,43.38,Iliili,-1
6095,8414660.49,526879.25,43.38,Iliili,-1
6096,8414706.86,526945.13,41.08,Iliili,-1
6097,8414705.38,526924.49,65.31,Iliili,2883
15702,8414554.50,526336.59,261.23,Iliili,2847
15704,8414572.88,526328.80,136.02,Iliili,2739
15705,8414610.01,526310.84,271.14,Iliili,2633
15706,8414608.20,526308.41,246.92,Iliili,2772
15708,8414642.47,526266.59,143.07,Iliili,2651
15712,8413987.87,528331.67,92.02,Iliili,2938
15713,8413996.28,528259.18,217.36,Iliili,2862
15714,8413996.28,528259.18,151.91,Iliili,2981
15715,8414000.82,528657.04,233.60,Iliili,2523
15717,8414000.41,528638.39,196.54,Iliili,2896
15718,8414000.41,528638.39,139.60,Iliili,2675
15719,8414011.77,528541.50,297.15,Iliili,-1
15721,8414031.35,528296.88,176.47,Iliili,2685
15722,8414031.35,528296.88,130.04,Iliili,2805
15724,8414034.78,528758.63,172.25,Iliili,2725
15727,8414052.57,528690.35,229.42,Iliili,2669
15728,8414052.57,528690.35,145.91,Iliili,2601
15731,8414071.66,528343.04,215.49,Iliili,2979
15732,8414071.66,528343.04,91.03,Iliili,2940
15733,8414071.43,528679.14,257.38,Iliili,2895
15737,8414091.37,528935.68,298.82,Iliili,-1
15738,8414091.37,528935.68,292.34,Iliili,-1
15743,8414098.10,528957.01,168.54,Iliili,2765
15744,8414098.10,528957.01,136.44,Iliili,2730
15745,8414113.91,528304.14,182.38,Iliili,2626
15747,8414112.19,528754.91,294.88,Iliili,-1
15748,8414112.19,528754.91,254.34,Iliili,2568
15749,8414111.76,528950.05,225.67,Iliili,2694
15750,8414111.76,528950.05,156.34,Iliili,2958
15751,8414120.80,528825.82,233.53,Iliili,2527
15753,8414121.64,528867.84,156.56,Iliili,2956
15755,8414127.43,528721.04,196.63,Iliili,2891
15756,8414127.43,528721.04,158.38,Iliili,2945
15758,8414134.99,528800.32,134.92,Iliili,2749
15759,8414136.17,528853.69,217.72,Iliili,2854
15760,8414136.17,528853.69,136.22,Iliili,2735
15761,8414135.42,529257.85,289.62,Iliili,-1
15762,8414135.42,529257.85,246.05,Iliili,2794
15763,8414139.89,528746.84,253.27,Iliili,2570
15764,8414139.89,528746.84,194.20,Iliili,2908
15767,8414147.95,528820.67,245.88,Iliili,2819
15768,8414147.95,528820.67,160.58,Iliili,2898
15769,8414152.65,528840.16,260.90,Iliili,2874
15771,8414154.67,528733.43,263.91,Iliili,2580
15773,8414171.30,528696.93,165.50,Iliili,2795
15777,8414177.44,528856.48,181.57,Iliili,2636
15778,8414177.44,528856.48,158.51,Iliili,2939
15783,8414197.38,529204.79,122.96,Iliili,2603
15785,8414197.02,528392.62,144.54,Iliili,2632
15789,8414203.64,528870.63,246.00,Iliili,2804
15790,8414203.64,528870.63,182.44,Iliili,2621
15791,8414208.02,526403.25,163.64,Iliili,2839
15792,8414208.02,526403.25,146.19,Iliili,2597
15793,8414216.60,528765.69,291.23,Iliili,-1
15795,8414229.77,526400.75,219.81,Iliili,2783
15796,8414229.77,526400.75,110.61,Iliili,2747
15799,8414259.60,528554.10,191.03,Iliili,2505
15800,8414259.60,528554.10,145.61,Iliili,2606
15803,8414273.52,528670.64,110.61,Iliili,2744
15805,8414276.43,528625.60,161.15,Iliili,2884
15808,8414273.61,526412.19,220.28,Iliili,2756
15809,8414275.94,528520.16,224.76,Iliili,2698
15810,8414275.94,528520.16,158.98,Iliili,2907
15811,8414284.67,528550.24,229.00,Iliili,2674
15813,8414289.20,528575.88,295.75,Iliili,-1
15815,8414311.93,528895.61,258.55,Iliili,2894
15816,8414311.93,528895.61,127.55,Iliili,2508
15817,8414314.90,528638.84,193.43,Iliili,2919
15818,8414314.90,528638.84,153.03,Iliili,2972
15819,8414330.96,528687.40,274.19,Iliili,2823
15824,8414338.24,529137.82,265.49,Iliili,2859
15825,8414348.85,526363.12,246.12,Iliili,2789
15826,8414348.85,526363.12,126.68,Iliili,2541
15828,8414353.07,529091.87,57.02,Iliili,2852
15829,8414348.65,529109.51,234.47,Iliili,2504
15830,8414348.65,529109.51,174.31,Iliili,2712
15831,8414352.37,528873.96,199.40,Iliili,2738
15832,8414352.37,528873.96,161.19,Iliili,2880
15833,8414355.65,529035.87,294.30,Iliili,-1
15834,8414355.65,529035.87,158.18,Iliili,2948
15835,8414357.29,529056.68,191.08,Iliili,2502
15836,8414357.29,529056.68,158.60,Iliili,2933
15837,8414358.06,529077.28,284.84,Iliili,-1
15838,8414358.06,529077.28,107.62,Iliili,2803
15841,8414377.11,526378.57,163.64,Iliili,2842
15842,8414377.11,526378.57,154.60,Iliili,2968
15843,8414378.59,528832.01,236.59,Iliili,2912
15844,8414378.59,528832.01,234.97,Iliili,2916
15847,8414389.02,526650.16,264.20,Iliili,2927
15849,8414390.15,528978.88,295.61,Iliili,-1
15850,8414390.15,528978.88,204.73,Iliili,2680
15851,8414392.94,528890.98,292.54,Iliili,-1
15852,8414392.94,528890.98,292.54,Iliili,-1
15853,8414396.43,526388.85,192.78,Iliili,2924
15854,8414396.43,526388.85,161.32,Iliili,2872
15855,8414398.37,528930.12,250.84,Iliili,2604
15857,8414395.25,529006.28,283.99,Iliili,-1
15858,8414395.25,529006.28,242.90,Iliili,2825
15859,8414399.67,528912.91,271.88,Iliili,2549
15861,8414392.59,528825.08,264.35,Iliili,2926
15862,8414392.59,528825.08,215.83,Iliili,2878
15863,8414407.05,528962.62,188.80,Iliili,2548
15864,8414407.05,528962.62,174.10,Iliili,2713
15865,8414407.87,528815.67,289.25,Iliili,-1
15867,8414413.63,528758.64,273.88,Iliili,2886
15870,8414415.29,526807.48,239.86,Iliili,2849
15871,8414419.95,528938.66,239.09,Iliili,2853
15872,8414419.95,528938.66,139.95,Iliili,2671
15873,8414424.38,528956.78,83.34,Iliili,2511
15875,8414429.32,528812.57,222.14,Iliili,2728
15879,8414430.50,528025.19,219.90,Iliili,2780
15880,8414430.50,528025.19,214.03,Iliili,2982
15881,8414434.84,528857.71,292.92,Iliili,-1
15882,8414434.84,528857.71,262.26,Iliili,2746
15883,8414440.48,528913.19,222.76,Iliili,2720
15884,8414440.48,528913.19,146.99,Iliili,2579
15885,8414440.70,528801.79,166.43,Iliili,2770
15886,8414440.70,528801.79,144.99,Iliili,2631
15889,8414466.12,526399.61,274.87,Iliili,2820
15890,8414466.12,526399.61,232.69,Iliili,2562
